Site,      SN,YYYY-MM-DD HH:MM:SS ,UYYY,UM,UD,Uh,Um,Us,LYYY,LM,LD,Lh,Lm,Ls,      DoY,   Qc Code,     Azi,    Elev,     Zen,      Decl,   Airmass,  Soldist,    uvbb,
CA21,     208,2008-06-20 00:36:00,2008,06,20,08,36,00,2008,06,20,00,36,00,   172.02,         0,   13.97,  -32.44,  122.44,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:39:00,2008,06,20,08,39,00,2008,06,20,00,39,00,   172.03,         0,   14.77,  -32.28,  122.28,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:42:00,2008,06,20,08,42,00,2008,06,20,00,42,00,   172.03,         0,   15.56,  -32.12,  122.12,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:45:00,2008,06,20,08,45,00,2008,06,20,00,45,00,   172.03,         0,   16.34,  -31.95,  121.95,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:48:00,2008,06,20,08,48,00,2008,06,20,00,48,00,   172.03,         0,   17.12,  -31.76,  121.76,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:51:00,2008,06,20,08,51,00,2008,06,20,00,51,00,   172.04,         0,   17.90,  -31.58,  121.58,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:54:00,2008,06,20,08,54,00,2008,06,20,00,54,00,   172.04,         0,   18.67,  -31.38,  121.38,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 00:57:00,2008,06,20,08,57,00,2008,06,20,00,57,00,   172.04,         0,   19.44,  -31.17,  121.17,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:00:00,2008,06,20,09,00,00,2008,06,20,01,00,00,   172.04,         0,   20.20,  -30.96,  120.96,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:03:00,2008,06,20,09,03,00,2008,06,20,01,03,00,   172.04,         0,   20.96,  -30.74,  120.74,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:06:00,2008,06,20,09,06,00,2008,06,20,01,06,00,   172.05,         0,   21.72,  -30.51,  120.51,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:09:00,2008,06,20,09,09,00,2008,06,20,01,09,00,   172.05,         0,   22.47,  -30.27,  120.27,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:12:00,2008,06,20,09,12,00,2008,06,20,01,12,00,   172.05,         0,   23.21,  -30.03,  120.03,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:15:00,2008,06,20,09,15,00,2008,06,20,01,15,00,   172.05,         0,   23.95,  -29.77,  119.77,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:18:00,2008,06,20,09,18,00,2008,06,20,01,18,00,   172.05,         0,   24.68,  -29.51,  119.51,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:21:00,2008,06,20,09,21,00,2008,06,20,01,21,00,   172.06,         0,   25.41,  -29.25,  119.25,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:24:00,2008,06,20,09,24,00,2008,06,20,01,24,00,   172.06,         0,   26.13,  -28.97,  118.97,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:27:00,2008,06,20,09,27,00,2008,06,20,01,27,00,   172.06,         0,   26.85,  -28.69,  118.69,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:30:00,2008,06,20,09,30,00,2008,06,20,01,30,00,   172.06,         0,   27.56,  -28.40,  118.40,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:33:00,2008,06,20,09,33,00,2008,06,20,01,33,00,   172.06,         0,   28.26,  -28.11,  118.11,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:36:00,2008,06,20,09,36,00,2008,06,20,01,36,00,   172.07,         0,   28.96,  -27.81,  117.81,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:39:00,2008,06,20,09,39,00,2008,06,20,01,39,00,   172.07,         0,   29.66,  -27.50,  117.50,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:42:00,2008,06,20,09,42,00,2008,06,20,01,42,00,   172.07,         0,   30.35,  -27.18,  117.18,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:45:00,2008,06,20,09,45,00,2008,06,20,01,45,00,   172.07,         0,   31.03,  -26.86,  116.86,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:48:00,2008,06,20,09,48,00,2008,06,20,01,48,00,   172.07,         0,   31.71,  -26.53,  116.53,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:51:00,2008,06,20,09,51,00,2008,06,20,01,51,00,   172.08,         0,   32.38,  -26.20,  116.20,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:54:00,2008,06,20,09,54,00,2008,06,20,01,54,00,   172.08,         0,   33.04,  -25.86,  115.86,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 01:57:00,2008,06,20,09,57,00,2008,06,20,01,57,00,   172.08,         0,   33.70,  -25.51,  115.51,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:00:00,2008,06,20,10,00,00,2008,06,20,02,00,00,   172.08,         0,   34.36,  -25.16,  115.16,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:03:00,2008,06,20,10,03,00,2008,06,20,02,03,00,   172.09,         0,   35.00,  -24.80,  114.80,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:06:00,2008,06,20,10,06,00,2008,06,20,02,06,00,   172.09,         0,   35.65,  -24.44,  114.44,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:09:00,2008,06,20,10,09,00,2008,06,20,02,09,00,   172.09,         0,   36.28,  -24.07,  114.07,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:12:00,2008,06,20,10,12,00,2008,06,20,02,12,00,   172.09,         0,   36.91,  -23.69,  113.69,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:15:00,2008,06,20,10,15,00,2008,06,20,02,15,00,   172.09,         0,   37.54,  -23.31,  113.31,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:18:00,2008,06,20,10,18,00,2008,06,20,02,18,00,   172.10,         0,   38.16,  -22.92,  112.92,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:21:00,2008,06,20,10,21,00,2008,06,20,02,21,00,   172.10,         0,   38.77,  -22.53,  112.53,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:24:00,2008,06,20,10,24,00,2008,06,20,02,24,00,   172.10,         0,   39.38,  -22.13,  112.13,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:27:00,2008,06,20,10,27,00,2008,06,20,02,27,00,   172.10,         0,   39.98,  -21.73,  111.73,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:30:00,2008,06,20,10,30,00,2008,06,20,02,30,00,   172.10,         0,   40.57,  -21.32,  111.32,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:33:00,2008,06,20,10,33,00,2008,06,20,02,33,00,   172.11,         0,   41.16,  -20.91,  110.91,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:36:00,2008,06,20,10,36,00,2008,06,20,02,36,00,   172.11,         0,   41.75,  -20.49,  110.49,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:39:00,2008,06,20,10,39,00,2008,06,20,02,39,00,   172.11,         0,   42.33,  -20.07,  110.07,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:42:00,2008,06,20,10,42,00,2008,06,20,02,42,00,   172.11,         0,   42.90,  -19.64,  109.64,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:45:00,2008,06,20,10,45,00,2008,06,20,02,45,00,   172.11,         0,   43.47,  -19.21,  109.21,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:48:00,2008,06,20,10,48,00,2008,06,20,02,48,00,   172.12,         0,   44.03,  -18.78,  108.78,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:51:00,2008,06,20,10,51,00,2008,06,20,02,51,00,   172.12,         0,   44.59,  -18.34,  108.34,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:54:00,2008,06,20,10,54,00,2008,06,20,02,54,00,   172.12,         0,   45.14,  -17.89,  107.89,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 02:57:00,2008,06,20,10,57,00,2008,06,20,02,57,00,   172.12,         0,   45.69,  -17.44,  107.44,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:00:00,2008,06,20,11,00,00,2008,06,20,03,00,00,   172.12,         0,   46.23,  -16.99,  106.99,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:03:00,2008,06,20,11,03,00,2008,06,20,03,03,00,   172.13,         0,   46.77,  -16.53,  106.53,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:06:00,2008,06,20,11,06,00,2008,06,20,03,06,00,   172.13,         0,   47.30,  -16.07,  106.07,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:09:00,2008,06,20,11,09,00,2008,06,20,03,09,00,   172.13,         0,   47.83,  -15.61,  105.61,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:12:00,2008,06,20,11,12,00,2008,06,20,03,12,00,   172.13,         0,   48.35,  -15.14,  105.14,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:15:00,2008,06,20,11,15,00,2008,06,20,03,15,00,   172.14,         0,   48.87,  -14.66,  104.66,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:18:00,2008,06,20,11,18,00,2008,06,20,03,18,00,   172.14,         0,   49.38,  -14.19,  104.19,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:21:00,2008,06,20,11,21,00,2008,06,20,03,21,00,   172.14,         0,   49.89,  -13.71,  103.71,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:24:00,2008,06,20,11,24,00,2008,06,20,03,24,00,   172.14,         0,   50.39,  -13.22,  103.22,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:27:00,2008,06,20,11,27,00,2008,06,20,03,27,00,   172.14,         0,   50.89,  -12.74,  102.74,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:30:00,2008,06,20,11,30,00,2008,06,20,03,30,00,   172.15,         0,   51.38,  -12.25,  102.25,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:33:00,2008,06,20,11,33,00,2008,06,20,03,33,00,   172.15,         0,   51.87,  -11.75,  101.75,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:36:00,2008,06,20,11,36,00,2008,06,20,03,36,00,   172.15,         0,   52.36,  -11.25,  101.25,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:39:00,2008,06,20,11,39,00,2008,06,20,03,39,00,   172.15,         0,   52.84,  -10.75,  100.75,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:42:00,2008,06,20,11,42,00,2008,06,20,03,42,00,   172.15,         0,   53.31,  -10.25,  100.25,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:45:00,2008,06,20,11,45,00,2008,06,20,03,45,00,   172.16,         0,   53.79,   -9.74,   99.74,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:48:00,2008,06,20,11,48,00,2008,06,20,03,48,00,   172.16,         0,   54.25,   -9.23,   99.23,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:51:00,2008,06,20,11,51,00,2008,06,20,03,51,00,   172.16,         0,   54.72,   -8.72,   98.72,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:54:00,2008,06,20,11,54,00,2008,06,20,03,54,00,   172.16,         0,   55.18,   -8.20,   98.20,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 03:57:00,2008,06,20,11,57,00,2008,06,20,03,57,00,   172.16,         0,   55.64,   -7.68,   97.68,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:00:00,2008,06,20,12,00,00,2008,06,20,04,00,00,   172.17,         0,   56.09,   -7.16,   97.16,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:03:00,2008,06,20,12,03,00,2008,06,20,04,03,00,   172.17,         0,   56.54,   -6.64,   96.64,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:06:00,2008,06,20,12,06,00,2008,06,20,04,06,00,   172.17,         0,   56.98,   -6.11,   96.11,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:09:00,2008,06,20,12,09,00,2008,06,20,04,09,00,   172.17,         0,   57.42,   -5.58,   95.58,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:12:00,2008,06,20,12,12,00,2008,06,20,04,12,00,   172.18,         0,   57.86,   -5.05,   95.05,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:15:00,2008,06,20,12,15,00,2008,06,20,04,15,00,   172.18,         0,   58.29,   -4.51,   94.51,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:18:00,2008,06,20,12,18,00,2008,06,20,04,18,00,   172.18,         0,   58.72,   -3.98,   93.98,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:21:00,2008,06,20,12,21,00,2008,06,20,04,21,00,   172.18,         0,   59.15,   -3.44,   93.44,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:24:00,2008,06,20,12,24,00,2008,06,20,04,24,00,   172.18,         0,   59.58,   -2.89,   92.89,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:27:00,2008,06,20,12,27,00,2008,06,20,04,27,00,   172.19,         0,   60.00,   -2.35,   92.35,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:30:00,2008,06,20,12,30,00,2008,06,20,04,30,00,   172.19,         0,   60.41,   -1.80,   91.80,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:33:00,2008,06,20,12,33,00,2008,06,20,04,33,00,   172.19,         0,   60.83,   -1.25,   91.25,   23.4400,   -1.0000,    1.016,-9.99E+09
CA21,     208,2008-06-20 04:36:00,2008,06,20,12,36,00,2008,06,20,04,36,00,   172.19,         0,   61.24,    0.04,   89.96,   23.4400,   37.2696,    1.016,2.29E-04
CA21,     208,2008-06-20 04:39:00,2008,06,20,12,39,00,2008,06,20,04,39,00,   172.19,         0,   61.65,    0.45,   89.55,   23.4400,   31.9781,    1.016,2.25E-04
CA21,     208,2008-06-20 04:42:00,2008,06,20,12,42,00,2008,06,20,04,42,00,   172.20,         0,   62.05,    0.89,   89.11,   23.4400,   27.3004,    1.016,2.22E-04
CA21,     208,2008-06-20 04:45:00,2008,06,20,12,45,00,2008,06,20,04,45,00,   172.20,         0,   62.46,    1.37,   88.63,   23.4400,   23.3804,    1.016,4.38E-04
CA21,     208,2008-06-20 04:48:00,2008,06,20,12,48,00,2008,06,20,04,48,00,   172.20,         0,   62.86,    1.86,   88.14,   23.4400,   20.1790,    1.016,4.33E-04
CA21,     208,2008-06-20 04:51:00,2008,06,20,12,51,00,2008,06,20,04,51,00,   172.20,         0,   63.25,    2.38,   87.62,   23.4400,   17.5854,    1.016,6.40E-04
CA21,     208,2008-06-20 04:54:00,2008,06,20,12,54,00,2008,06,20,04,54,00,   172.20,         0,   63.65,    2.91,   87.09,   23.4400,   15.4801,    1.016,8.41E-04
CA21,     208,2008-06-20 04:57:00,2008,06,20,12,57,00,2008,06,20,04,57,00,   172.21,         0,   64.04,    3.44,   86.56,   23.4400,   13.7590,    1.016,1.03E-03
CA21,     208,2008-06-20 05:00:00,2008,06,20,13,00,00,2008,06,20,05,00,00,   172.21,         0,   64.43,    3.98,   86.02,   23.4400,   12.3389,    1.016,1.01E-03
CA21,     208,2008-06-20 05:03:00,2008,06,20,13,03,00,2008,06,20,05,03,00,   172.21,         0,   64.82,    4.53,   85.47,   23.4400,   11.1551,    1.016,1.39E-03
CA21,     208,2008-06-20 05:06:00,2008,06,20,13,06,00,2008,06,20,05,06,00,   172.21,         0,   65.20,    5.09,   84.91,   23.4400,   10.1582,    1.016,1.56E-03
CA21,     208,2008-06-20 05:09:00,2008,06,20,13,09,00,2008,06,20,05,09,00,   172.21,         0,   65.58,    5.65,   84.35,   23.4400,    9.3104,    1.016,1.91E-03
CA21,     208,2008-06-20 05:12:00,2008,06,20,13,12,00,2008,06,20,05,12,00,   172.22,         0,   65.96,    6.21,   83.79,   23.4400,    8.5829,    1.016,2.25E-03
CA21,     208,2008-06-20 05:15:00,2008,06,20,13,15,00,2008,06,20,05,15,00,   172.22,         0,   66.34,    6.78,   83.22,   23.4400,    7.9532,    1.016,2.58E-03
CA21,     208,2008-06-20 05:18:00,2008,06,20,13,18,00,2008,06,20,05,18,00,   172.22,         0,   66.72,    7.35,   82.65,   23.4400,    7.4040,    1.016,2.89E-03
CA21,     208,2008-06-20 05:21:00,2008,06,20,13,21,00,2008,06,20,05,21,00,   172.22,         0,   67.09,    7.92,   82.08,   23.4400,    6.9214,    1.016,3.20E-03
CA21,     208,2008-06-20 05:24:00,2008,06,20,13,24,00,2008,06,20,05,24,00,   172.23,         0,   67.46,    8.49,   81.51,   23.4400,    6.4947,    1.016,3.67E-03
CA21,     208,2008-06-20 05:27:00,2008,06,20,13,27,00,2008,06,20,05,27,00,   172.23,         0,   67.83,    9.07,   80.93,   23.4400,    6.1150,    1.016,4.12E-03
CA21,     208,2008-06-20 05:30:00,2008,06,20,13,30,00,2008,06,20,05,30,00,   172.23,         0,   68.20,    9.65,   80.35,   23.4400,    5.7754,    1.016,4.57E-03
CA21,     208,2008-06-20 05:33:00,2008,06,20,13,33,00,2008,06,20,05,33,00,   172.23,         0,   68.57,   10.23,   79.77,   23.4400,    5.4700,    1.016,5.00E-03
CA21,     208,2008-06-20 05:36:00,2008,06,20,13,36,00,2008,06,20,05,36,00,   172.23,         0,   68.93,   10.81,   79.19,   23.4400,    5.1941,    1.016,5.58E-03
CA21,     208,2008-06-20 05:39:00,2008,06,20,13,39,00,2008,06,20,05,39,00,   172.24,         0,   69.29,   11.40,   78.60,   23.4400,    4.9438,    1.016,6.16E-03
CA21,     208,2008-06-20 05:42:00,2008,06,20,13,42,00,2008,06,20,05,42,00,   172.24,         0,   69.65,   11.98,   78.02,   23.4400,    4.7158,    1.016,6.71E-03
CA21,     208,2008-06-20 05:45:00,2008,06,20,13,45,00,2008,06,20,05,45,00,   172.24,         0,   70.01,   12.57,   77.43,   23.4400,    4.5074,    1.016,7.42E-03
CA21,     208,2008-06-20 05:48:00,2008,06,20,13,48,00,2008,06,20,05,48,00,   172.24,         0,   70.37,   13.16,   76.84,   23.4400,    4.3162,    1.016,8.11E-03
CA21,     208,2008-06-20 05:51:00,2008,06,20,13,51,00,2008,06,20,05,51,00,   172.24,         0,   70.73,   13.75,   76.25,   23.4400,    4.1403,    1.016,8.79E-03
CA21,     208,2008-06-20 05:54:00,2008,06,20,13,54,00,2008,06,20,05,54,00,   172.25,         0,   71.08,   14.35,   75.65,   23.4400,    3.9779,    1.016,9.46E-03
CA21,     208,2008-06-20 05:57:00,2008,06,20,13,57,00,2008,06,20,05,57,00,   172.25,         0,   71.44,   14.94,   75.06,   23.4400,    3.8276,    1.016,1.03E-02
CA21,     208,2008-06-20 06:00:00,2008,06,20,14,00,00,2008,06,20,06,00,00,   172.25,         0,   71.79,   15.54,   74.46,   23.4400,    3.6881,    1.016,1.11E-02
CA21,     208,2008-06-20 06:03:00,2008,06,20,14,03,00,2008,06,20,06,03,00,   172.25,         0,   72.14,   16.13,   73.87,   23.4400,    3.5584,    1.016,1.20E-02
CA21,     208,2008-06-20 06:06:00,2008,06,20,14,06,00,2008,06,20,06,06,00,   172.25,         0,   72.49,   16.73,   73.27,   23.4400,    3.4375,    1.016,1.29E-02
CA21,     208,2008-06-20 06:09:00,2008,06,20,14,09,00,2008,06,20,06,09,00,   172.26,         0,   72.84,   17.33,   72.67,   23.4400,    3.3245,    1.016,1.39E-02
CA21,     208,2008-06-20 06:12:00,2008,06,20,14,12,00,2008,06,20,06,12,00,   172.26,         0,   73.19,   17.93,   72.07,   23.4400,    3.2188,    1.016,1.49E-02
CA21,     208,2008-06-20 06:15:00,2008,06,20,14,15,00,2008,06,20,06,15,00,   172.26,         0,   73.53,   18.53,   71.47,   23.4400,    3.1196,    1.016,1.59E-02
CA21,     208,2008-06-20 06:18:00,2008,06,20,14,18,00,2008,06,20,06,18,00,   172.26,         0,   73.88,   19.14,   70.86,   23.4400,    3.0265,    1.016,1.70E-02
CA21,     208,2008-06-20 06:21:00,2008,06,20,14,21,00,2008,06,20,06,21,00,   172.26,         0,   74.23,   19.74,   70.26,   23.4400,    2.9389,    1.016,1.81E-02
CA21,     208,2008-06-20 06:24:00,2008,06,20,14,24,00,2008,06,20,06,24,00,   172.27,         0,   74.57,   20.35,   69.65,   23.4400,    2.8563,    1.016,1.93E-02
CA21,     208,2008-06-20 06:27:00,2008,06,20,14,27,00,2008,06,20,06,27,00,   172.27,         0,   74.91,   20.95,   69.05,   23.4400,    2.7784,    1.016,2.05E-02
CA21,     208,2008-06-20 06:30:00,2008,06,20,14,30,00,2008,06,20,06,30,00,   172.27,         0,   75.26,   21.56,   68.44,   23.4400,    2.7047,    1.016,2.18E-02
CA21,     208,2008-06-20 06:33:00,2008,06,20,14,33,00,2008,06,20,06,33,00,   172.27,         0,   75.60,   22.17,   67.83,   23.4400,    2.6350,    1.016,2.29E-02
CA21,     208,2008-06-20 06:36:00,2008,06,20,14,36,00,2008,06,20,06,36,00,   172.27,         0,   75.94,   22.78,   67.22,   23.4400,    2.5689,    1.016,2.43E-02
CA21,     208,2008-06-20 06:39:00,2008,06,20,14,39,00,2008,06,20,06,39,00,   172.28,         0,   76.28,   23.39,   66.61,   23.4400,    2.5062,    1.016,2.59E-02
CA21,     208,2008-06-20 06:42:00,2008,06,20,14,42,00,2008,06,20,06,42,00,   172.28,         0,   76.63,   24.00,   66.00,   23.4400,    2.4467,    1.016,2.74E-02
CA21,     208,2008-06-20 06:45:00,2008,06,20,14,45,00,2008,06,20,06,45,00,   172.28,         0,   76.97,   24.62,   65.38,   23.4400,    2.3900,    1.016,2.89E-02
CA21,     208,2008-06-20 06:48:00,2008,06,20,14,48,00,2008,06,20,06,48,00,   172.28,         0,   77.31,   25.23,   64.77,   23.4400,    2.3362,    1.016,3.06E-02
CA21,     208,2008-06-20 06:51:00,2008,06,20,14,51,00,2008,06,20,06,51,00,   172.29,         0,   77.65,   25.84,   64.16,   23.4400,    2.2848,    1.016,3.22E-02
CA21,     208,2008-06-20 06:54:00,2008,06,20,14,54,00,2008,06,20,06,54,00,   172.29,         0,   77.99,   26.46,   63.54,   23.4400,    2.2359,    1.016,3.40E-02
CA21,     208,2008-06-20 06:57:00,2008,06,20,14,57,00,2008,06,20,06,57,00,   172.29,         0,   78.33,   27.08,   62.92,   23.4400,    2.1891,    1.016,3.56E-02
CA21,     208,2008-06-20 07:00:00,2008,06,20,15,00,00,2008,06,20,07,00,00,   172.29,         0,   78.67,   27.69,   62.31,   23.4400,    2.1445,    1.016,3.73E-02
CA21,     208,2008-06-20 07:03:00,2008,06,20,15,03,00,2008,06,20,07,03,00,   172.29,         0,   79.01,   28.31,   61.69,   23.4400,    2.1018,    1.016,3.91E-02
CA21,     208,2008-06-20 07:06:00,2008,06,20,15,06,00,2008,06,20,07,06,00,   172.30,         0,   79.36,   28.93,   61.07,   23.4400,    2.0609,    1.016,4.11E-02
CA21,     208,2008-06-20 07:09:00,2008,06,20,15,09,00,2008,06,20,07,09,00,   172.30,         0,   79.70,   29.55,   60.45,   23.4400,    2.0218,    1.016,4.29E-02
